Date,MS - IBKR Accumulated Oriented Area
2022-01-03,0.0024230359472011565
2022-01-04,0.0024392164409639473
2022-01-05,0.0023306417356232594
2022-01-06,0.0023651415473500315
2022-01-07,0.002360076295470599
2022-01-08,0.0023590174422587363
2022-01-09,0.002357958589046874
2022-01-10,0.002298871893866849
2022-01-11,0.0023651554037092933
2022-01-12,0.002365397430684568
2022-01-13,0.002292164257231618
2022-01-14,0.002245997218401713
2022-01-15,0.002244898312271498
2022-01-16,0.002243799406141281
2022-01-17,0.0022427005000110667
2022-01-18,0.002119633948841305
2022-01-19,0.0021395502601805044
2022-01-20,0.0021736922683618714
2022-01-21,0.002046646475608026
2022-01-22,0.0020449628508326786
2022-01-23,0.0020432792260573276
2022-01-24,0.001979627592875807
2022-01-25,0.001904669651869792
2022-01-26,0.0019362012141110518
2022-01-27,0.0019023696616770553
2022-01-28,0.0019607095732358908
2022-01-29,0.0019585090321768404
2022-01-30,0.001956308491117786
2022-01-31,0.002073156002948544
2022-02-01,0.0021839180215250365
2022-02-02,0.0022188896146029947
2022-02-03,0.0021629756316238775
2022-02-04,0.002299931918312903
2022-02-05,0.0022984309453678796
2022-02-06,0.002296929972422859
2022-02-07,0.0022968410966410363
2022-02-08,0.0023402942220172498
2022-02-09,0.0023866515038100094
2022-02-10,0.0023794908128493943
2022-02-11,0.0023026183035714442
2022-02-12,0.0023011137692357884
2022-02-13,0.0022996092349001317
2022-02-14,0.002243568770346183
2022-02-15,0.002319280888372124
2022-02-16,0.0023416535292558223
2022-02-17,0.0021787942257132805
2022-02-18,0.002138693097236647
2022-02-19,0.002137251874479901
2022-02-20,0.0021358106517231565
2022-02-21,0.0021343694289664107
2022-02-22,0.0020684919741876615
2022-02-23,0.001975215131791978
2022-02-24,0.001959965733152801
2022-02-25,0.002053921066462474
2022-02-26,0.002052337065124773
2022-02-27,0.0020507530637870705
2022-02-28,0.001918278804712807
2022-03-01,0.0017639286654309626
2022-03-02,0.001806931311895675
2022-03-03,0.00174786046986252
2022-03-04,0.0016580907461654622
2022-03-05,0.0016556815474102868
2022-03-06,0.001653272348655114
2022-03-07,0.0015099472801627615
2022-03-08,0.001507561053102061
2022-03-09,0.0016841660800184686
2022-03-10,0.001627320092865986
2022-03-11,0.001596557017755056
2022-03-12,0.0015944956092280472
2022-03-13,0.001592434200701041
2022-03-14,0.001579507036625194
2022-03-15,0.0016330772544504936
2022-03-16,0.0018509222454154255
2022-03-17,0.0018764889738149984
2022-03-18,0.0019484249085010138
2022-03-19,0.0019466192697962085
2022-03-20,0.0019448136310914051
2022-03-21,0.0018613043306336984
2022-03-22,0.001953106308305354
2022-03-23,0.0018653567265927767
2022-03-24,0.0018677062274481625
2022-03-25,0.0018641525910819822
2022-03-26,0.0018623729278379382
2022-03-27,0.001860593264593896
2022-03-28,0.0018460957859726818
2022-03-29,0.0018802087379788603
2022-03-30,0.001835255073272421
2022-03-31,0.0017487793413555343
2022-04-01,0.0017448485106200595
2022-04-02,0.001743409854556414
2022-04-03,0.0017419711984927699
2022-04-04,0.0017511195701228597
2022-04-05,0.001694232411384074
2022-04-06,0.0016294093792290991
2022-04-07,0.0016283133720948555
2022-04-08,0.001655070248754733
2022-04-09,0.0016535509904606845
2022-04-10,0.0016520317321666385
2022-04-11,0.0016493548625533371
2022-04-12,0.0016452762317962293
2022-04-13,0.0016497363969890152
2022-04-14,0.001665409973925471
2022-04-15,0.0016639060878336337
2022-04-16,0.0016624022017417944
2022-04-17,0.0016608983156499548
2022-04-18,0.001705732520161664
2022-04-19,0.001786523617547766
2022-04-20,0.0018399928773883095
2022-04-21,0.001759303422584239
2022-04-22,0.0015962839643696698
2022-04-23,0.0015942543593931919
2022-04-24,0.001592224754416717
2022-04-25,0.0016033856669093844
2022-04-26,0.0015044264943986215
2022-04-27,0.0014972903537203378
2022-04-28,0.001538565917987296
2022-04-29,0.0014359694192625002
2022-04-30,0.001433964425534977
2022-05-01,0.001431959431807453
2022-05-02,0.001487574594358468
2022-05-03,0.0015714509796453799
2022-05-04,0.0017211620897637833
2022-05-05,0.0016100305357802784
2022-05-06,0.0015734586972814047
2022-05-07,0.0015706448561409435
2022-05-08,0.0015678310150004779
2022-05-09,0.0013964304668338968
2022-05-10,0.0013162565281621963
2022-05-11,0.0012348123353970214
2022-05-12,0.0012225978941859381
2022-05-13,0.0013112995709287792
2022-05-14,0.0013086967918989382
2022-05-15,0.0013060940128690928
2022-05-16,0.0012750869413197252
2022-05-17,0.0014285648553374161
2022-05-18,0.0013173870501793018
2022-05-19,0.0012566427804243804
2022-05-20,0.001193219772743101
2022-05-21,0.001190882087891811
2022-05-22,0.0011885444030405163
2022-05-23,0.0013284240110926597
2022-05-24,0.001318359227822775
2022-05-25,0.0013207778129006732
2022-05-26,0.001437087323451762
2022-05-27,0.0014937339974585302
2022-05-28,0.0014916450403133458
2022-05-29,0.0014895560831681576
2022-05-30,0.001487467126022973
2022-05-31,0.001473215220916949
2022-06-01,0.0014274542990640542
2022-06-02,0.0014299509784073882
2022-06-03,0.0013874240760041795
2022-06-04,0.0013853125326248874
2022-06-05,0.0013832009892455926
2022-06-06,0.0014103864408955584
2022-06-07,0.0014278112381912044
2022-06-08,0.001341218579231242
2022-06-09,0.0012507776856858588
2022-06-10,0.0010716425716154445
2022-06-11,0.001069392050371299
2022-06-12,0.0010671415291271511
2022-06-13,0.0009886310439899113
2022-06-14,0.0009323517617730148
2022-06-15,0.0009633767888724909
2022-06-16,0.0008835406397299642
2022-06-17,0.0007812763901842866
2022-06-18,0.0007791974364767047
2022-06-19,0.0007771184827691296
2022-06-20,0.000775039529061548
2022-06-21,0.0008068811015025403
2022-06-22,0.0008189770846918796
2022-06-23,0.0008037187911926526
2022-06-24,0.0009671757313467434
2022-06-25,0.0009651524628047725
2022-06-26,0.0009631291942628038
2022-06-27,0.0009455584732325144
2022-06-28,0.0009996571189951884
2022-06-29,0.0010118952062410935
2022-06-30,0.0009402667825743093
2022-07-01,0.0009554257955059452
2022-07-02,0.0009531207661926553
2022-07-03,0.0009508157368793677
2022-07-04,0.0009485107075660757
2022-07-05,0.0008774209194680517
2022-07-06,0.0008702930075769927
2022-07-07,0.0009227474392067465
2022-07-08,0.000924511453838471
2022-07-09,0.0009222697479570161
2022-07-10,0.0009200280420755657
2022-07-11,0.0009336457460847058
2022-07-12,0.0009374822384326765
2022-07-13,0.0008629500847925596
2022-07-14,0.0008775254509346781
2022-07-15,0.0010523553185765378
2022-07-16,0.0010498400121024677
2022-07-17,0.001047324705628402
2022-07-18,0.0010860690983266845
2022-07-19,0.001198128616755416
2022-07-20,0.0012164289102044295
2022-07-21,0.0012778600994366276
2022-07-22,0.001249126172802901
2022-07-23,0.0012466099022605613
2022-07-24,0.0012440936317182254
2022-07-25,0.0012369543511185472
2022-07-26,0.0011522240151196207
2022-07-27,0.0012209923710825683
2022-07-28,0.0012286793573415852
2022-07-29,0.001288213093887783
2022-07-30,0.0012859060630042054
2022-07-31,0.001283599032120628
2022-08-01,0.0013030363154794891
2022-08-02,0.0012484893865322847
2022-08-03,0.0013027047252787585
2022-08-04,0.0012953023412215518
2022-08-05,0.0013218050366238313
2022-08-06,0.0013197606446041655
2022-08-07,0.001317716252584503
2022-08-08,0.0013131700937547468
2022-08-09,0.001327858754512768
2022-08-10,0.0014238605256095083
2022-08-11,0.0014691376957619174
2022-08-12,0.0015190147721258424
2022-08-13,0.0015171720947949091
2022-08-14,0.0015153294174639765
2022-08-15,0.0015258653785300434
2022-08-16,0.001518728354376459
2022-08-17,0.0015007691667747462
2022-08-18,0.0015091179905885631
2022-08-19,0.0014437392121203901
2022-08-20,0.0014416693703485238
2022-08-21,0.001439599528576657
2022-08-22,0.0013779392328971676
2022-08-23,0.001372138709461371
2022-08-24,0.0013787155024454828
2022-08-25,0.0014225057789351789
2022-08-26,0.0013101810789346252
2022-08-27,0.0013081277742373215
2022-08-28,0.0013060744695400184
2022-08-29,0.0012462926827213915
2022-08-30,0.0012080918495226503
2022-08-31,0.001228479647156114
2022-09-01,0.0012492815657400708
2022-09-02,0.0012695304195087494
2022-09-03,0.001267523259712099
2022-09-04,0.0012655160999154448
2022-09-05,0.0012635089401187938
2022-09-06,0.0011707580921075601
2022-09-07,0.001208848196672636
2022-09-08,0.0012497307767385328
2022-09-09,0.0012653986746278272
2022-09-10,0.001264107762927143
2022-09-11,0.0012628168512264558
2022-09-12,0.0012756960563697832
2022-09-13,0.0012022800200196116
2022-09-14,0.0011885655487951594
2022-09-15,0.0012185104921034902
2022-09-16,0.0012128352983894206
2022-09-17,0.0012114850522497312
2022-09-18,0.0012101348061100395
2022-09-19,0.0012354736189158111
2022-09-20,0.0012035326603313527
2022-09-21,0.0011817214864803562
2022-09-22,0.0011419103660074291
2022-09-23,0.0010481212491473282
2022-09-24,0.001046704340957197
2022-09-25,0.001045287432767063
2022-09-26,0.000995456064323851
2022-09-27,0.0009845687787571756
2022-09-28,0.0010205188110421993
2022-09-29,0.0009804867840171848
2022-09-30,0.0009575624255377651
2022-10-01,0.0009561864243874825
2022-10-02,0.000954810423237197
2022-10-03,0.0010185127058237075
2022-10-04,0.0010600715617301614
2022-10-05,0.0010165361724325532
2022-10-06,0.0009150344957362445
2022-10-07,0.0008617920650883938
2022-10-08,0.0008610912677512344
2022-10-09,0.0008603904704140731
2022-10-10,0.0008521611453821483
2022-10-11,0.0008547786234308597
2022-10-12,0.000816617581463128
2022-10-13,0.0008310420630978301
2022-10-14,0.0007865471510944855
2022-10-15,0.0007859004892204822
2022-10-16,0.0007852538273464813
2022-10-17,0.000834915472477357
2022-10-18,0.0008200050779892764
2022-10-19,0.000628036098432647
2022-10-20,0.0006210440440907313
2022-10-21,0.0006342970878227862
2022-10-22,0.0006343207026390119
2022-10-23,0.0006343443174552366
2022-10-24,0.0006522714689779405
2022-10-25,0.0005956258212079411
2022-10-26,0.0006167403454166972
2022-10-27,0.0005630251439904886
2022-10-28,0.0005755675556197333
2022-10-29,0.0005757770082821349
2022-10-30,0.000575986460944537
2022-10-31,0.0005751375290036279
2022-11-01,0.0005836979816913764
2022-11-02,0.0005899471312202217
2022-11-03,0.0005762813309403
2022-11-04,0.0006064858947964558
2022-11-05,0.0006065123890485083
2022-11-06,0.0006065388833005625
2022-11-07,0.0006068063340480992
2022-11-08,0.0006014143961098888
2022-11-09,0.0006218664319247438
2022-11-10,0.000674630006544559
2022-11-11,0.0007546723974347731
2022-11-12,0.0007538050847203809
2022-11-13,0.0007529377720059908
2022-11-14,0.0007315799989028814
2022-11-15,0.0007171157680757438
2022-11-16,0.0007229202449469166
2022-11-17,0.0007011832287468296
2022-11-18,0.0007040072207107665
2022-11-19,0.0007033707405281375
2022-11-20,0.0007027342603455093
2022-11-21,0.0006990239025518286
2022-11-22,0.0006757514004320472
2022-11-23,0.0006740483642766538
2022-11-24,0.0006736914683365795
2022-11-25,0.0006898811861200688
2022-11-26,0.0006894322745826882
2022-11-27,0.000688983363045308
2022-11-28,0.0006678774833768157
2022-11-29,0.0006662154859615188
2022-11-30,0.0006787735910773424
2022-12-01,0.0006876863562491507
2022-12-02,0.0006771587303260867
2022-12-03,0.0006767565790971421
2022-12-04,0.0006763544278681984
2022-12-05,0.0006592592725486459
2022-12-06,0.0006153148211778699
2022-12-07,0.0006562742479516393
2022-12-08,0.0006757551304965104
2022-12-09,0.0007001730861926653
2022-12-10,0.0006995651699655541
2022-12-11,0.0006989572537384435
2022-12-12,0.0007447557219967839
2022-12-13,0.0007996130059873658
2022-12-14,0.0007526904165622407
2022-12-15,0.0007011276651319193
2022-12-16,0.0006782866325018963
2022-12-17,0.0006771636588826407
2022-12-18,0.0006760406852633826
2022-12-19,0.000637969923669003
2022-12-20,0.0005880798083632433
2022-12-21,0.0006038170983189797
2022-12-22,0.0005973078589161626
2022-12-23,0.0005473160656344908
2022-12-24,0.000546689355011884
2022-12-25,0.0005460626443892767
2022-12-26,0.0005454359337666713
2022-12-27,0.0005368270459881561
2022-12-28,0.0005299514632653949
2022-12-29,0.0005428675624573626
2022-12-30,0.0005515519865758785
2022-12-31,0.0005508310135527651
2023-01-01,0.0005501100405296494
2023-01-02,0.0005493890675065355
2023-01-03,0.0005919581238125581
2023-01-04,0.0005983129483995828
2023-01-05,0.0005849380161196687
2023-01-06,0.0005836110815325183
2023-01-07,0.0005829051543514824
2023-01-08,0.0005821992271704446
2023-01-09,0.0005587152557271627
2023-01-10,0.0005622222983398266
2023-01-11,0.0005943720437006329
2023-01-12,0.0006119854292462358
2023-01-13,0.0005977885358342597
2023-01-14,0.0005972572753944016
2023-01-15,0.0005967260149545421
2023-01-16,0.0005961947545146842
2023-01-17,0.000677807026461407
2023-01-18,0.0006551715375828499
2023-01-19,0.00064336299897096
2023-01-20,0.0006679547252761452
2023-01-21,0.0006673895533461168
2023-01-22,0.0006668243814160874
2023-01-23,0.0006709778405436487
2023-01-24,0.0006581599902434699
2023-01-25,0.0006611755491044515
2023-01-26,0.0006698331532210857
2023-01-27,0.0006817195654778346
2023-01-28,0.0006809878616319846
2023-01-29,0.0006802561577861361
2023-01-30,0.0006649061756910507
2023-01-31,0.0006685791606257077
2023-02-01,0.0006663100106364319
2023-02-02,0.000677589088064991
2023-02-03,0.0006730382854382112
2023-02-04,0.0006728369299538049
2023-02-05,0.0006726355744693974
2023-02-06,0.0006695868126047934
2023-02-07,0.0006669114975083454
2023-02-08,0.0006655421359640817
2023-02-09,0.0006647205453583303
2023-02-10,0.0006657670260200139
2023-02-11,0.000665792134379401
2023-02-12,0.0006658172427387882
2023-02-13,0.0006662175182326579
2023-02-14,0.0006677526463715071
2023-02-15,0.0006674204541573044
2023-02-16,0.0006668417825711475
2023-02-17,0.0006687604696271384
2023-02-18,0.0006687861296510247
2023-02-19,0.0006688117896749106
2023-02-20,0.0006688374496987967
2023-02-21,0.0006660652563969742
2023-02-22,0.0006715736663227979
2023-02-23,0.0006732370141644514
2023-02-24,0.0006709840604020459
2023-02-25,0.0006710559547843421
2023-02-26,0.0006711278491666397
2023-02-27,0.000669880469898673
2023-02-28,0.0006711682737041151
2023-03-01,0.0006606943008046098
2023-03-02,0.0006493502474254405
2023-03-03,0.0006413736354788848
2023-03-04,0.0006416702434327453
2023-03-05,0.0006419668513866063
2023-03-06,0.000648218556395465
2023-03-07,0.000647532006888238
2023-03-08,0.00064251449011417
2023-03-09,0.0006856719782210078
2023-03-10,0.0007635893891604364
2023-03-11,0.000763435287884473
2023-03-12,0.0007632811866085107
2023-03-13,0.0008199537361159406
2023-03-14,0.0007684635421440307
2023-03-15,0.0007916464340723954
2023-03-16,0.000767966863235339
2023-03-17,0.000775135548382364
2023-03-18,0.0007748160289720832
2023-03-19,0.0007744965095618044
2023-03-20,0.0007119070589375973
2023-03-21,0.0006542283144030732
2023-03-22,0.0007091763358764371
2023-03-23,0.0006817225420529926
2023-03-24,0.0007312375442004857
2023-03-25,0.0007310511937957426
2023-03-26,0.0007308648433909993
2023-03-27,0.0006570260445923426
2023-03-28,0.0006462761460921333
2023-03-29,0.0006313165910420302
2023-03-30,0.0006300571488357986
2023-03-31,0.0006093228123079111
2023-04-01,0.0006094904690389098
2023-04-02,0.0006096581257699113
2023-04-03,0.0006067143920673705
2023-04-04,0.0006232902604218916
2023-04-05,0.000638737954990184
2023-04-06,0.0006672055370925841
2023-04-07,0.0006672461280065756
2023-04-08,0.0006672867189205661
2023-04-09,0.0006673273098345587
2023-04-10,0.0006413912504071645
2023-04-11,0.0006508150343096167
2023-04-12,0.0006204817484499405
2023-04-13,0.0006029699675154767
2023-04-14,0.0005793155490454627
2023-04-15,0.0005795952309725423
2023-04-16,0.0005798749128996235
2023-04-17,0.0005879485877366404
2023-04-18,0.0005696569888668122
2023-04-19,0.0005892229573693309
2023-04-20,0.0006407810767942105
2023-04-21,0.000666424983116825
2023-04-22,0.000666302196246914
2023-04-23,0.0006661794093770024
2023-04-24,0.0006584460447287852
2023-04-25,0.0006774781758903249
2023-04-26,0.0007427856026072336
2023-04-27,0.0007530058412782705
2023-04-28,0.0007491068617158294
2023-04-29,0.000748717309662403
2023-04-30,0.0007483277576089749
2023-05-01,0.0007255886443397598
2023-05-02,0.0007855874799735092
2023-05-03,0.0007984116524428508
2023-05-04,0.0007748022852419004
2023-05-05,0.0006304213234297699
2023-05-06,0.0006301445370646228
2023-05-07,0.000629867750699474
2023-05-08,0.0005611779487380694
2023-05-09,0.0005643589977486257
2023-05-10,0.0005987260611388301
2023-05-11,0.0006074944063890093
2023-05-12,0.0006049078264566553
2023-05-13,0.0006046760418340913
2023-05-14,0.0006044442572115253
2023-05-15,0.0005824725594646017
2023-05-16,0.0006295134419912346
2023-05-17,0.0007024463487495239
2023-05-18,0.0006686698229671595
2023-05-19,0.0006218076395107929
2023-05-20,0.0006215475864889022
2023-05-21,0.0006212875334670092
2023-05-22,0.0006093408770759213
2023-05-23,0.0006616496786452939
2023-05-24,0.0005738414334157383
2023-05-25,0.0005556886960888466
2023-05-26,0.0005289701697985631
2023-05-27,0.0005289210179595064
2023-05-28,0.0005288718661204505
2023-05-29,0.0005288227142813938
2023-05-30,0.0004941841123166663
2023-05-31,0.0005314499108324845
2023-06-01,0.0004827403518943541
2023-06-02,0.0004431720220748046
2023-06-03,0.0004433103450152203
2023-06-04,0.00044344866795563757
2023-06-05,0.00043482992901740713
2023-06-06,0.0004423620118869712
2023-06-07,0.00047351437050966805
2023-06-08,0.0005118484996410445
2023-06-09,0.0004971174534825558
2023-06-10,0.0004970979475908321
2023-06-11,0.0004970784416991098
2023-06-12,0.0006252846218599039
2023-06-13,0.0005811962117628932
2023-06-14,0.000541436621699443
2023-06-15,0.0005220287749824648
2023-06-16,0.0005271826601387507
2023-06-17,0.0005271195160455842
2023-06-18,0.0005270563719524189
2023-06-19,0.0005269932278592544
2023-06-20,0.0005014368685618779
2023-06-21,0.0005104608509846824
2023-06-22,0.0004866294524099161
2023-06-23,0.0004495698396380363
2023-06-24,0.0004497001162759183
2023-06-25,0.00044983039291379874
2023-06-26,0.00047345656565848764
2023-06-27,0.00042979833099650007
2023-06-28,0.00045224539088590805
2023-06-29,0.00036580893742068255
2023-06-30,0.0003583131468377419
2023-07-01,0.00035864429966538645
2023-07-02,0.00035897545249302903
2023-07-03,0.0003493838098997616
2023-07-04,0.00034972347626388805
2023-07-05,0.00032171351752220863
2023-07-06,0.00028039456494674715
2023-07-07,0.0002170068446881372
2023-07-08,0.00021771752760518922
2023-07-09,0.0002184282105222382
2023-07-10,0.00021913889343928763
