Date,UBS - ISNPY Accumulated Oriented Area
2022-01-01,0.0022648495440001255
2022-01-02,0.002265747857417874
2022-01-03,0.0022068541114213954
2022-01-04,0.002121244818318109
2022-01-05,0.0021583724420656215
2022-01-06,0.002051490571152607
2022-01-07,0.0019963884548707222
2022-01-08,0.001997673545283226
2022-01-09,0.001998958635695732
2022-01-10,0.0020185193865192045
2022-01-11,0.001997540401807233
2022-01-12,0.001959819460879687
2022-01-13,0.001961178005749784
2022-01-14,0.0019538852179443594
2022-01-15,0.001955468524794967
2022-01-16,0.0019570518316455766
2022-01-17,0.001958635138496186
2022-01-18,0.002007119905590984
2022-01-19,0.0020553498145702213
2022-01-20,0.002059848850525886
2022-01-21,0.002084640843117578
2022-01-22,0.002086082266832491
2022-01-23,0.002087523690547405
2022-01-24,0.002200604748352382
2022-01-25,0.0021791570799236694
2022-01-26,0.0021339543890990346
2022-01-27,0.002205809931797146
2022-01-28,0.002199667377723315
2022-01-29,0.0022012213026653864
2022-01-30,0.0022027752276074586
2022-01-31,0.0021355083135195596
2022-02-01,0.0017544991976621033
2022-02-02,0.0017362458109108924
2022-02-03,0.0017810893332163855
2022-02-04,0.001768673410215707
2022-02-05,0.0017704968931380528
2022-02-06,0.0017723203760603983
2022-02-07,0.0017343547886710545
2022-02-08,0.0016534887147365898
2022-02-09,0.001620856928380121
2022-02-10,0.001668373147527331
2022-02-11,0.0017442380820315586
2022-02-12,0.0017461876187582505
2022-02-13,0.001748137155484942
2022-02-14,0.0017718397765926638
2022-02-15,0.00177033638508388
2022-02-16,0.0018174668970735157
2022-02-17,0.001880570394312503
2022-02-18,0.0018877511011564127
2022-02-19,0.0018895831990062215
2022-02-20,0.00189141529685603
2022-02-21,0.0018932473947058386
2022-02-22,0.0020546842178716133
2022-02-23,0.0021194590451941897
2022-02-24,0.0024127863041963835
2022-02-25,0.002238204344438781
2022-02-26,0.002239539433874639
2022-02-27,0.0022408745233104955
2022-02-28,0.0024447273585233836
2022-03-01,0.00262744790429847
2022-03-02,0.002578098493139936
2022-03-03,0.002677761055480332
2022-03-04,0.0029127402056457127
2022-03-05,0.0029124252260094934
2022-03-06,0.0029121102463732754
2022-03-07,0.003060495937442451
2022-03-08,0.002977167265093634
2022-03-09,0.002744920873888588
2022-03-10,0.0029217183111607094
2022-03-11,0.00297448163884231
2022-03-12,0.002974100241004267
2022-03-13,0.002973718843166225
2022-03-14,0.0028967664344898723
2022-03-15,0.002839568198727864
2022-03-16,0.002693563943991965
2022-03-17,0.0027294441273927757
2022-03-18,0.002724144210458324
2022-03-19,0.0027243122974391835
2022-03-20,0.002724480384420043
2022-03-21,0.0027364669973168037
2022-03-22,0.002716868203788888
2022-03-23,0.002740813583111375
2022-03-24,0.002744955748524152
2022-03-25,0.0027438212069564364
2022-03-26,0.0027438128158432575
2022-03-27,0.0027438044247300787
2022-03-28,0.0027384530773034727
2022-03-29,0.0027020489831773957
2022-03-30,0.0027157154697325893
2022-03-31,0.002728160017493901
2022-04-01,0.002720159133333898
2022-04-02,0.002720344774156189
2022-04-03,0.0027205304149784805
2022-04-04,0.0027174901143346723
2022-04-05,0.0027365457839329532
2022-04-06,0.0027549146629617426
2022-04-07,0.0027618768026400685
2022-04-08,0.002751947570196201
2022-04-09,0.0027517216842297305
2022-04-10,0.0027514957982632602
2022-04-11,0.0027599890506816004
2022-04-12,0.0027607795081067772
2022-04-13,0.0027354848687298977
2022-04-14,0.002720959441371057
2022-04-15,0.002720664269642345
2022-04-16,0.002720369097913633
2022-04-17,0.0027200739261849225
2022-04-18,0.002719778754456212
2022-04-19,0.0027088222364606137
2022-04-20,0.002677947915414156
2022-04-21,0.0026916725058791094
2022-04-22,0.0027169833978778818
2022-04-23,0.0027166965538826353
2022-04-24,0.0027164097098873905
2022-04-25,0.0027210966688258507
2022-04-26,0.002792210114706587
2022-04-27,0.0028365772566638753
2022-04-28,0.0028222071356387704
2022-04-29,0.0028047599271866825
2022-04-30,0.002804200438678607
2022-05-01,0.002803640950170533
2022-05-02,0.0027964720544555247
2022-05-03,0.0027835861973380576
2022-05-04,0.002812014236475
2022-05-05,0.0028063508160552954
2022-05-06,0.002861332842727755
2022-05-07,0.0028606579196667928
2022-05-08,0.00285998299660583
2022-05-09,0.0028520256582083544
2022-05-10,0.002852523091931852
2022-05-11,0.002772805314956435
2022-05-12,0.002743249817443632
2022-05-13,0.002773095561870365
2022-05-14,0.002772591456617206
2022-05-15,0.0027720873513640463
2022-05-16,0.0027694971051604495
2022-05-17,0.002733729942345213
2022-05-18,0.0027756460156945586
2022-05-19,0.0027168864731895535
2022-05-20,0.002771563824825775
2022-05-21,0.0027711136735831636
2022-05-22,0.002770663522340552
2022-05-23,0.002779190356743142
2022-05-24,0.0027738745964241683
2022-05-25,0.0027353140949679606
2022-05-26,0.0027267775068000643
2022-05-27,0.002731289889196402
2022-05-28,0.002731184157452018
2022-05-29,0.0027310784257076346
2022-05-30,0.0027309726939632505
2022-05-31,0.002741497211845233
2022-06-01,0.0027645939191862628
2022-06-02,0.0027535956419435285
2022-06-03,0.002775442941080711
2022-06-04,0.0027751007042784367
2022-06-05,0.0027747584674761632
2022-06-06,0.002742212136000873
2022-06-07,0.0027502807537063104
2022-06-08,0.0027389271477604254
2022-06-09,0.002761721351354213
2022-06-10,0.002911236070051934
2022-06-11,0.0029103929578860256
2022-06-12,0.002909549845720117
2022-06-13,0.0029282234461230666
2022-06-14,0.002879726601459582
2022-06-15,0.002770862401697172
2022-06-16,0.002759096435167612
2022-06-17,0.0027801603461120945
2022-06-18,0.0027792353223342232
2022-06-19,0.0027783102985563524
2022-06-20,0.002777385274778479
2022-06-21,0.0026241438356895243
2022-06-22,0.0026534315772214177
2022-06-23,0.002671971626703287
2022-06-24,0.0026502238794105636
2022-06-25,0.0026496697612974586
2022-06-26,0.0026491156431843526
2022-06-27,0.0026961966602659683
2022-06-28,0.002706404844702718
2022-06-29,0.002711904131229253
2022-06-30,0.0028489976198550473
2022-07-01,0.002861898685794755
2022-07-02,0.002860836238309881
2022-07-03,0.0028597737908250057
2022-07-04,0.0028587113433401314
2022-07-05,0.003041197329695134
2022-07-06,0.003032200704759988
2022-07-07,0.002938312010454191
2022-07-08,0.0029515567767282097
2022-07-09,0.0029502834269671385
2022-07-10,0.0029490100772060685
2022-07-11,0.003014066121857673
2022-07-12,0.0031446461078064787
2022-07-13,0.00306421841152388
2022-07-14,0.0032198229131953533
2022-07-15,0.003266244755530288
2022-07-16,0.0032644617048193663
2022-07-17,0.0032626786541084464
2022-07-18,0.003159556627182529
2022-07-19,0.003006857922276158
2022-07-20,0.0032335900760458894
2022-07-21,0.003361143409175235
2022-07-22,0.003342227622835208
2022-07-23,0.0033405761263800614
2022-07-24,0.003338924629924912
2022-07-25,0.003315962992028967
2022-07-26,0.0029501814557960663
2022-07-27,0.0029209040703076427
2022-07-28,0.0029933000324524643
2022-07-29,0.003036568660210025
2022-07-30,0.0030351987775591913
2022-07-31,0.0030338288949083563
2022-08-01,0.002944058466580027
2022-08-02,0.0029413703425284427
2022-08-03,0.0028937643651855294
2022-08-04,0.002937947444202201
2022-08-05,0.002822077549293513
2022-08-06,0.0028210126523489764
2022-08-07,0.0028199477554044375
2022-08-08,0.0028788697164562112
2022-08-09,0.002844346780499795
2022-08-10,0.002846923177264337
2022-08-11,0.002870239626399037
2022-08-12,0.0028728756460875216
2022-08-13,0.0028719672539944457
2022-08-14,0.002871058861901369
2022-08-15,0.002867533526168797
2022-08-16,0.002882739765976028
2022-08-17,0.002881909883659448
2022-08-18,0.00293620405398421
2022-08-19,0.002953382931194042
2022-08-20,0.0029520619673288834
2022-08-21,0.002950741003463726
2022-08-22,0.0030131015654747714
2022-08-23,0.002919193207651373
2022-08-24,0.0028631104594871275
2022-08-25,0.0029559508903784578
2022-08-26,0.0030580006314014224
2022-08-27,0.0030563083020229915
2022-08-28,0.0030546159726445627
2022-08-29,0.0030437609854744997
2022-08-30,0.0029768280412531484
2022-08-31,0.002945513502548412
2022-09-01,0.002876578412051796
2022-09-02,0.0029955557421318282
2022-09-03,0.0029939141726954975
2022-09-04,0.002992272603259167
2022-09-05,0.0029906310338228366
2022-09-06,0.0030226676080810392
2022-09-07,0.002934122976132278
2022-09-08,0.0030267856084617534
2022-09-09,0.002832141748514592
2022-09-10,0.0028310518024062233
2022-09-11,0.0028299618562978553
2022-09-12,0.002741987184615289
2022-09-13,0.0028633593840263916
2022-09-14,0.0027570316009248104
2022-09-15,0.0027410589209711862
2022-09-16,0.002657121853444076
2022-09-17,0.002656269727418499
2022-09-18,0.002655417601392921
2022-09-19,0.002645741566008145
2022-09-20,0.0028010207664181043
2022-09-21,0.002881907528392599
2022-09-22,0.0026477769491446376
2022-09-23,0.002843845961155364
2022-09-24,0.002842372530823229
2022-09-25,0.002840899100491091
2022-09-26,0.0027847401439670136
2022-09-27,0.0028994978188697984
2022-09-28,0.00302592217658968
2022-09-29,0.0030607326792339547
2022-09-30,0.002946685698444563
2022-10-01,0.0029449732366204967
2022-10-02,0.0029432607747964324
2022-10-03,0.0027925556936962493
2022-10-04,0.0028280519197435867
2022-10-05,0.0028500792685200514
2022-10-06,0.0028877652750910897
2022-10-07,0.0028838023738946904
2022-10-08,0.0028821624031675
2022-10-09,0.002880522432440313
2022-10-10,0.002805857656403344
2022-10-11,0.002855286350454473
2022-10-12,0.002803946276632916
2022-10-13,0.002814155431073424
2022-10-14,0.002760398977829428
2022-10-15,0.0027587323157293483
2022-10-16,0.002757065653629266
2022-10-17,0.0026698932170013106
2022-10-18,0.0025446003253002626
2022-10-19,0.0025997253088111817
2022-10-20,0.0025112422623700726
2022-10-21,0.0023826967469865318
2022-10-22,0.0023815883150561778
2022-10-23,0.002380479883125824
2022-10-24,0.002407401717435661
2022-10-25,0.002586396321201175
2022-10-26,0.0025042299462245056
2022-10-27,0.002428768705103036
2022-10-28,0.002386223945930969
2022-10-29,0.002385374279021628
2022-10-30,0.0023845246121122865
2022-10-31,0.0023620200690045593
2022-11-01,0.0023302799691024816
2022-11-02,0.002379855751058254
2022-11-03,0.0023138578416649186
2022-11-04,0.0020574912397373375
2022-11-05,0.0020570673522856122
2022-11-06,0.002056643464833886
2022-11-07,0.0019252776409376716
2022-11-08,0.0018672164348286818
2022-11-09,0.0019142034488009048
2022-11-10,0.0017924487120909408
2022-11-11,0.0017732402192523174
2022-11-12,0.0017732708164621492
2022-11-13,0.0017733014136719796
2022-11-14,0.0017768830500545568
2022-11-15,0.0017680433295515692
2022-11-16,0.0017541666272397304
2022-11-17,0.00175421986505733
2022-11-18,0.0017603690990965846
2022-11-19,0.0017604326841931823
2022-11-20,0.0017604962692897813
2022-11-21,0.0018400906433068847
2022-11-22,0.0018016393607472709
2022-11-23,0.0018011758731513255
2022-11-24,0.0018011529122588946
2022-11-25,0.0017828021121395416
2022-11-26,0.0017828208159060095
2022-11-27,0.0017828395196724774
2022-11-28,0.0018545106297185462
2022-11-29,0.001820123179382028
2022-11-30,0.0017962968622466957
2022-12-01,0.001849414938515451
2022-12-02,0.001834376900740363
2022-12-03,0.001834278714436914
2022-12-04,0.0018341805281334655
2022-12-05,0.0018734901554300592
2022-12-06,0.0018891347509885886
2022-12-07,0.001864419754063749
2022-12-08,0.0018605273155376137
2022-12-09,0.001884766331648303
2022-12-10,0.0018845428383381685
2022-12-11,0.0018843193450280339
2022-12-12,0.0018558588541260747
2022-12-13,0.0018222386817986385
2022-12-14,0.0018323077685308202
2022-12-15,0.0019373953006942867
2022-12-16,0.0018417092736020483
2022-12-17,0.0018415250242141386
2022-12-18,0.0018413407748262276
2022-12-19,0.0018823447230510468
2022-12-20,0.0018121985648408329
2022-12-21,0.0017906231313792177
2022-12-22,0.0017983703090509806
2022-12-23,0.0017926863788250034
2022-12-24,0.0017926243381751555
2022-12-25,0.0017925622975253062
2022-12-26,0.0017925002568754582
2022-12-27,0.0018009176356816653
2022-12-28,0.00181893608413483
2022-12-29,0.0017514263538767993
2022-12-30,0.0017849964715388163
2022-12-31,0.0017849509170766464
2023-01-01,0.0017849053626144773
2023-01-02,0.0017848598081523083
2023-01-03,0.001692694689642772
2023-01-04,0.0016264031663636375
2023-01-05,0.0016318138211960922
2023-01-06,0.0015930679549032638
2023-01-07,0.0015934280162478464
2023-01-08,0.0015937880775924304
2023-01-09,0.001598956678442324
2023-01-10,0.0015584590341139945
2023-01-11,0.001542833641023751
2023-01-12,0.0015095216484721802
2023-01-13,0.0014936326369110577
2023-01-14,0.0014942142724346254
2023-01-15,0.0014947959079581927
2023-01-16,0.0014953775434817592
2023-01-17,0.0014930862720610016
2023-01-18,0.0015011236778351895
2023-01-19,0.00151395126006153
2023-01-20,0.00152052220635733
2023-01-21,0.0015208095689990954
2023-01-22,0.0015210969316408608
2023-01-23,0.0014974753901165518
2023-01-24,0.0014796025783748255
2023-01-25,0.0014630190006829644
2023-01-26,0.0014266520165199157
2023-01-27,0.0014491330869275169
2023-01-28,0.0014498216407003023
2023-01-29,0.0014505101944730873
2023-01-30,0.0014674300785381678
2023-01-31,0.001422290771585274
2023-02-01,0.0013699175102037733
2023-02-02,0.0013846389563636364
2023-02-03,0.0014118099268004688
2023-02-04,0.0014125277530586053
2023-02-05,0.0014132455793167413
2023-02-06,0.0014255780724173753
2023-02-07,0.0013824944064117365
2023-02-08,0.0013954104838464938
2023-02-09,0.001383081960649991
2023-02-10,0.001400277896213352
2023-02-11,0.0014012014805279789
2023-02-12,0.001402125064842605
2023-02-13,0.0013629507585013727
2023-02-14,0.0013342005198994141
2023-02-15,0.0013435302344152974
2023-02-16,0.0013532377296110484
2023-02-17,0.0013455935204905148
2023-02-18,0.0013467206563195612
2023-02-19,0.001347847792148608
2023-02-20,0.0013489749279776537
2023-02-21,0.0013884915351871207
2023-02-22,0.001443447948645989
2023-02-23,0.0014098685615799782
2023-02-24,0.001446860795081948
2023-02-25,0.001447747009800709
2023-02-26,0.0014486332245194702
2023-02-27,0.0013935629517823045
2023-02-28,0.0013859557422606457
2023-03-01,0.0014041256722212717
2023-03-02,0.0014268058320996311
2023-03-03,0.0013351291672306998
2023-03-04,0.0013362562758654733
2023-03-05,0.001337383384500247
2023-03-06,0.001331185715007044
2023-03-07,0.0014224281185041899
2023-03-08,0.0014424855034135147
2023-03-09,0.001527425728546221
2023-03-10,0.0016086446915561463
2023-03-11,0.0016094746917172209
2023-03-12,0.0016103046918782946
2023-03-13,0.0017942182083013495
2023-03-14,0.001669724684650895
2023-03-15,0.0019150306434108921
2023-03-16,0.0018946619026426756
2023-03-17,0.0020289186712657494
2023-03-18,0.0020291473938138303
2023-03-19,0.0020293761163619095
2023-03-20,0.0018640704764461367
2023-03-21,0.001626026082465178
2023-03-22,0.0016995220723916874
2023-03-23,0.0018127978221941419
2023-03-24,0.0018333321947129502
2023-03-25,0.0018338423146191632
2023-03-26,0.001834352434525377
2023-03-27,0.0018000384760910666
2023-03-28,0.0017905111272992166
2023-03-29,0.001686498254535801
2023-03-30,0.0016125857281695912
2023-03-31,0.0015477309798333423
2023-04-01,0.001548467651919249
2023-04-02,0.0015492043240051575
2023-04-03,0.0015959348398388515
2023-04-04,0.001592890223127651
2023-04-05,0.0016249169003238208
2023-04-06,0.0015871893008063227
2023-04-07,0.0015879838061976558
2023-04-08,0.0015887783115889893
2023-04-09,0.0015895728169803224
2023-04-10,0.0016045115452371114
2023-04-11,0.0015133774664861889
2023-04-12,0.001524625453554516
2023-04-13,0.0014835248981324898
2023-04-14,0.001425368882500641
2023-04-15,0.0014264356020211792
2023-04-16,0.0014275023215417175
2023-04-17,0.001544337120608156
2023-04-18,0.0015228053196727175
2023-04-19,0.0015408937088981834
2023-04-20,0.0016112461279941532
2023-04-21,0.001620471556912801
2023-04-22,0.0016216080618295632
2023-04-23,0.001622744566746325
2023-04-24,0.001559931676771258
2023-04-25,0.0017732556142406202
2023-04-26,0.001729851696103334
2023-04-27,0.001640171583169558
2023-04-28,0.0017227757586418726
2023-04-29,0.0017236902206122845
2023-04-30,0.001724604682582696
2023-05-01,0.0017672945594779405
2023-05-02,0.0018158498250127912
2023-05-03,0.0018302782976928065
2023-05-04,0.0018907959315467653
2023-05-05,0.0017015034732507143
2023-05-06,0.0017025548951578647
2023-05-07,0.001703606317065016
2023-05-08,0.0016944377204248734
2023-05-09,0.0017165084987007606
2023-05-10,0.0017883933668443198
2023-05-11,0.001839969964592303
2023-05-12,0.0018345640305160401
2023-05-13,0.0018355065730546343
2023-05-14,0.0018364491155932303
2023-05-15,0.0018127968211620257
2023-05-16,0.001863584653621353
2023-05-17,0.0018195972255688644
2023-05-18,0.0018508983604080867
2023-05-19,0.0017726799697476607
2023-05-20,0.0017735568134524871
2023-05-21,0.001774433657157311
2023-05-22,0.0017651924265676237
2023-05-23,0.001803109725793324
2023-05-24,0.001896456290707657
2023-05-25,0.0019136958043080412
2023-05-26,0.002027546970524537
2023-05-27,0.0020279528162486507
2023-05-28,0.002028358661972764
2023-05-29,0.002028764507696876
2023-05-30,0.0020819652214380795
2023-05-31,0.0021754365820243816
2023-06-01,0.0020558164631285097
2023-06-02,0.001999262308286936
2023-06-03,0.0019997100594005518
2023-06-04,0.0020001578105141673
2023-06-05,0.002002747142545946
2023-06-06,0.0019631622473631045
2023-06-07,0.001952992713000934
2023-06-08,0.0019092543474646404
2023-06-09,0.001939789216173785
2023-06-10,0.0019403638330511659
2023-06-11,0.0019409384499285446
2023-06-12,0.0019319364703965546
2023-06-13,0.0019251353407544395
2023-06-14,0.0018752114252698526
2023-06-15,0.0018326632999045387
2023-06-16,0.0018358929075639112
2023-06-17,0.0018367024808779446
2023-06-18,0.001837512054191979
2023-06-19,0.0018383216275060128
2023-06-20,0.0018476180155708975
2023-06-21,0.001829424869549557
2023-06-22,0.0018731314474002819
2023-06-23,0.0019609081783635266
2023-06-24,0.0019616210820691676
2023-06-25,0.0019623339857748096
2023-06-26,0.001973572099275062
2023-06-27,0.0018852914281808947
2023-06-28,0.0019071400188359383
2023-06-29,0.0018712896965081614
2023-06-30,0.001817736898404143
2023-07-01,0.0018186434724941926
2023-07-02,0.0018195500465842422
2023-07-03,0.0017631790125011374
2023-07-04,0.0017641664137187803
2023-07-05,0.001875607036340975
2023-07-06,0.0020015348042013714
2023-07-07,0.00193199190709601
2023-07-08,0.001932790950030904
2023-07-09,0.0019335899929657976
2023-07-10,0.0019343890359006894
